,name,Speciality,Experience,Location,District,DP_score,Num_of_votes,Consultation_Fee,Degree
2648,Dr. Nipun Jain,Dermatologist,25.0,Delhi,Dwarka,98,227.0,700.0,"MD - Dermatology , Venereology & Leprosy, MBBS"
2650,Dr. Nimmi Rastogi,Gynecologist/Obstetrician,20.0,Delhi,Malviya Nagar,84,21.0,1000.0,"MBBS, DGO"
2651,Dr. Smita Mishra,Pediatric Cardiologist,35.0,Delhi,Dwarka Sector 6,100,2.0,900.0,"MBBS, MD - Pediatrics, FNB - Pediatric Cardiology"
2652,Mr. Santosh Kumar,Occupational Therapist,15.0,Delhi,Vasant Kunj,100,26.0,1000.0,Master of Occupational Therapy (MOT)
2653,Dr. Anil Kochar,Dentist,25.0,Delhi,Tilak Nagar,98,77.0,500.0,BDS
2654,Dr. Pranjal Joshi,Dermatologist,11.0,Delhi,Shivalik,96,27.0,900.0,"MBBS, MD - Dermatology , Venereology & Leprosy"
2656,Dr. Neha Goel,Ophthalmologist,13.0,Delhi,Bali Nagar,71,5.0,600.0,"MBBS, MS - Ophthalmology, DNB - Ophthalmology, FRCS - General Surgery, MNAMS - Ophthalmology"
2657,Dr. Vaishali Aggarwal,Dentist,12.0,Delhi,Kamla Nagar,93,52.0,300.0,BDS
2659,Dr. Natalia Desilva,Dentist,16.0,Delhi,Greater Kailash Part 1,99,25.0,750.0,"BDS, MDS - Oral Medicine and Radiology"
2660,Dr. Surbhi Anand,Dentist,12.0,Delhi,East Of Kailash,99,96.0,800.0,"BDS, MDS - Conservative Dentistry & Endodontics"
2661,Dr. Seema Kushwaha,Dentist,17.0,Delhi,New Friends Colony,100,45.0,600.0,"BDS, MDS - Oral Medicine and Radiology"
2662,Dr. Amogh Tanwar,Dentist,16.0,Delhi,Janakpuri,99,94.0,800.0,"BDS, MDS - Pedodontics"
2663,Dr. Yukti Wadhawan,Gynecologist/Obstetrician,17.0,Delhi,Rajouri Garden,98,51.0,1000.0,"MBBS, MS - Obstetrics & Gynaecology"
2664,Dr. Naveen Chauhan,Dentist,13.0,Delhi,Model Town 1,96,35.0,500.0,BDS
2665,Dr. Rashi Khare,Cardiologist,16.0,Delhi,Shalimar Bagh,25,4.0,800.0,"MBBS, MD - Medicine, DM - Cardiology"
2666,Dr. Amandeep Dhillon,Dentist,14.0,Delhi,East Of Kailash,99,97.0,800.0,"MDS - Periodontics, BDS"
2667,Dr. Vikas Mittal,Pulmonologist,21.0,Delhi,Shalimar Bagh,96,44.0,800.0,"MBBS, MD - Tuberculosis & Respiratory Diseases / Pulmonary Medicine"
2669,Dr. Shashank Arora,Dentist,12.0,Delhi,Saket,100,6.0,700.0,BDS
2670,Dr. Dhruv Yadav,Dentist,12.0,Delhi,Mayur Vihar Ph-II,100,19.0,600.0,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics"
2671,Dr. Sunita Arora,Gynecologist/Obstetrician,25.0,Delhi,Greater Kailash Part 2,100,48.0,1500.0,"MBBS, MD - Obstetrics & Gynaecology, Fellow of Indian College of Obstetrics and Gynecology (FICOG), FICS"
2672,Dr. Neena Singh,Gynecologist/Obstetrician,35.0,Delhi,Greater Kailash Part 2,100,5.0,1500.0,"MBBS, MD - Midwifery & Gynecology"
2673,Dr. Paramjeet Singh,Psychiatrist,18.0,Delhi,Karol Bagh,100,34.0,1200.0,"M.D. (Psychiatry), MBBS"
2674,Dr. Amit Bhatia,Dentist,14.0,Delhi,Malviya Nagar,99,78.0,500.0,"BDS, MDS - Orthodontics"
2675,Dr. Priya Shukla,Gynecologist/Obstetrician,12.0,Delhi,Nehru Place,100,1.0,1500.0,"MBBS, DNB - Obstetrics & Gynecology"
2676,Dr. Sanchi Chhabra,Dentist,10.0,Delhi,Defence Colony,98,29.0,500.0,BDS
2678,Dr. Sameer Gupta,Cardiologist,19.0,Delhi,Greater Kailash Part 1,100,19.0,2000.0,"MBBS, Diplomate of American Board of Internal Medicine (Internal Medicine), Diplomate in Cardiovascular Disease, Diplomate in Interventional Cardiology, Diplomate, American Board of Endovascular Medicine "
2679,Dr. Shikhar Gupta,Ear-Nose-Throat (ENT) Specialist,10.0,Delhi,Rohini Sector 9,98,94.0,600.0,"DNB - Otorhinolaryngology, MBBS"
2680,Dr. Neelabh,Orthopedist,27.0,Delhi,Pusa Road,100,1.0,1200.0,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery"
2681,Dr. Gholam Sarwar   (Physiotherapist),Physiotherapist,14.0,Delhi,Dwarka Sector 6,99,316.0,600.0,"BPTh/BPT, Doctor of Chiropractic"
2682,Dr. Brigadier RK Sharma,Gynecologist/Obstetrician,39.0,Delhi,Janakpuri,100,3.0,1000.0,"MD - Obstetrics & Gynaecology, MBBS"
2683,Dr. Shivani Nivedita,Dentist,12.0,Delhi,Dwarka Sector 22,98,36.0,500.0,"BDS, MDS - Orthodontics"
2684,Dr. Gaurav Bhagra,Dentist,17.0,Delhi,Shalimar Bagh,96,58.0,1000.0,BDS
2685,Dr. Shilpi Sachdev,Gynecologist/Obstetrician,22.0,Delhi,Moti Nagar,98,197.0,1200.0,"MBBS, DNB - Obstetrics & Gynecology"
2686,Ms. Niyati Chopra,Audiologist,16.0,Delhi,Vikas Puri,97,28.0,1000.0,"BASLP, MASLP"
2687,Dr. Rajeev Verma,Orthopedist,22.0,Delhi,Dwarka Sector 6,89,31.0,900.0,"MBBS, MS - Orthopaedics, MRCS (UK)"
2688,Dr. Avadesh Ahuja,Pediatrician,15.0,Delhi,Greater Kailash Part 2,100,5.0,1100.0,"MBBS, Diploma in Child Health (DCH)"
2689,Dr. Hitesh Arora   (Physiotherapist),Physiotherapist,17.0,Delhi,Safdarjung Development Area,100,16.0,1000.0,"BPTh/BPT, MPTh/MPT - Cardiovascular & Pulmonary Physiotherapy"
2690,Dr. Akhilesh Rathi,Orthopedist,16.0,Delhi,Dwarka,98,211.0,700.0,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery"
2691,Dr. Srikant Sharma,Psychiatrist,14.0,Delhi,Patel Nagar East,99,401.0,1500.0,"M.D. (Psychiatry), MBBS"
2692,Dr. Syed Nazim Hussain,Dermatologist,17.0,Delhi,Saket,87,63.0,1200.0,"MD - Physician, DNB - Dermatology & Venereology, Diploma in Dermatology, Diploma in Aesthetic Medicine"
2693,Dr. Indu Kumari,Dermatologist,11.0,Delhi,Malviya Nagar,93,21.0,1000.0,"MBBS, MD - Dermatology , Venereology & Leprosy"
2694,Dr. Ankit Aggarwal   (Physiotherapist),Physiotherapist,14.0,Delhi,Safdarjung Enclave,99,84.0,1000.0,MPTh/MPT - Orthopedic Physiotherapy
2695,Dr. Sonia Baijal   (Physiotherapist),Physiotherapist,14.0,Delhi,South Extension 1,100,23.0,800.0,"BPTh/BPT, MPTh/MPT - Cardiovascular & Pulmonary Physiotherapy"
2696,Dr. Praveen Kumar Garg,Oncologist,29.0,Delhi,Sarita Vihar,100,2.0,1500.0,"MBBS, MCh - Surgical Oncology, MS - General Surgery"
2697,Dr. Poonam Dutt,Dentist,35.0,Delhi,Defence Colony,97,49.0,800.0,"BDS, MDS - Periodontics"
2698,Dr. Prashant Saxena,Pulmonologist,22.0,Delhi,Saket,81,24.0,1400.0,"MBBS, MD - TB & Chest"
2701,Dr. Jyoti Bali,Gynecologist/Obstetrician,24.0,Delhi,Karol Bagh,96,19.0,500.0,"MBBS, MS - Obstetrics & Gynaecology"
2702,Dr. Harleen Gandhi Kalsi,Dentist,13.0,Delhi,South Extension 2,100,43.0,700.0,BDS
2703,Dr. Shabnam,Gynecologist/Obstetrician,17.0,Delhi,Mehrauli,99,246.0,1500.0,"MBBS, DNB - Obstetrics & Gynecology"
2704,Dr. Sameer Malhotra,Psychiatrist,19.0,Delhi,Panchsheel Park,73,8.0,2400.0,"MBBS, M.D. (Psychiatry)"
2705,Ms. Bipasha Das,Dietitian/Nutritionist,14.0,Delhi,CR Park,99,44.0,1400.0,MSc - Dietitics / Nutrition
2706,Dr. Deepa Dureja,Gynecologist/Obstetrician,35.0,Delhi,Greater Kailash Part 2,95,44.0,800.0,"MBBS, MD - Obstetrics & Gynaecology"
2707,Dr. Sunil Kumar agrawal,General Surgeon,23.0,Delhi,Rohini Sector 18,100,14.0,500.0,"MBBS, MS - General Surgery"
2709,Dr. Unnati Gupta,Dentist,26.0,Delhi,South Extension 2,99,82.0,700.0,BDS
2710,Dr. Rakesh,Dermatologist,11.0,Delhi,Rohini,93,89.0,1000.0,"MD - Dermatology , Venereology & Leprosy, MBBS"
2711,Dr. Ankit Gupta,Psychiatrist,12.0,Delhi,CR Park,100,24.0,1200.0,"MBBS, MRCPsych, M.D. (Psychiatry)"
2712,Dr. Soumiya Mudgal,Psychiatrist,16.0,Delhi,Panchsheel Park,80,17.0,1500.0,"M.D. (Psychiatry), MBBS"
2714,Dr. Peush Bajpai,Oncologist,19.0,Delhi,Dwarka Sector 6,100,5.0,1100.0,"MBBS, MD - Medicine, DM - Medical Oncology"
2715,Ms. Mani Bansal,Audiologist,17.0,Delhi,Panchsheel Park,92,11.0,900.0,"BASLP, Master of Science in Speech-Language Pathology"
2717,Ms. Shweta,Dietitian/Nutritionist,14.0,Delhi,Punjabi Bagh,99,219.0,1500.0,"Diploma in Nutrition and Health Education, Diploma in Diet and Nutrition, Diploma in Diet and Nutrition"
2718,Mr. Lovedeep Kholia,Audiologist,13.0,Delhi,Vikas Puri,98,38.0,1000.0,"MSc - Audiology, BASLP"
2719,Dr. Sanjida Yasmin,Gynecologist/Obstetrician,19.0,Delhi,Nehru Place,100,76.0,800.0,"MBBS, DGO, DNB - Obstetrics & Gynecology"
2720,Dr. Puneet Khanna,Pulmonologist,21.0,Delhi,Dwarka Sector 6,97,12.0,1100.0,"MBBS, MD - Tuberculosis & Respiratory Diseases / Pulmonary Medicine"
2721,Dr. Ankur Gupta,Dentist,11.0,Delhi,Dwarka,100,3.0,200.0,"MDS - Orthodontics, BDS"
2723,Dr. Anjani Kumar Agrawal,Urologist,27.0,Delhi,Saket,97,21.0,1800.0,"MBBS, MS - General Surgery, MCh - Urology"
2724,Dr. Gaurav Garg,Dermatologist,15.0,Delhi,Green Park,92,99.0,1200.0,"MBBS, MD - Dermatology , Venereology & Leprosy"
2725,Dr. Manish Malik,Pediatrician,26.0,Delhi,Saket,100,89.0,1200.0,"MBBS, MD - Pediatrics"
2726,Dr. Juhee Jain,Gynecologist/Obstetrician,37.0,Delhi,Mehrauli,93,123.0,800.0,"MBBS, MD - Obstetrics & Gynaecology"
2727,Dr. Shivani Gupta,Dentist,25.0,Delhi,Kilokri,99,74.0,1500.0,BDS
2728,Dr. Neha Sachdeva,Dentist,12.0,Delhi,Greater Kailash Part 2,98,57.0,800.0,"BDS, MDS - Prosthodontist And Crown Bridge"
2729,Dr. Sunil Oberoi,Dentist,24.0,Delhi,Kalkaji,88,15.0,550.0,"MDS - Prosthodontist And Crown Bridge, BDS"
2730,Dr. Rakhi Ratnam   (Physiotherapist),Physiotherapist,11.0,Delhi,Safdarjung Development Area,98,43.0,1000.0,"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy"
2731,Dr. Geetika Bansal,Homoeopath,24.0,Delhi,Dwarka Sector 2,83,5.0,500.0,BHMS
2732,Dr. B. S. Solanki,Nephrologist,31.0,Delhi,Civil Lines,98,81.0,1800.0,"MBBS, MD - General Medicine, DM - Nephrology"
2733,Dr. Aditi Singh,Pediatrician,18.0,Delhi,Dwarka Sector 7,96,26.0,600.0,"MBBS, Diploma in Child Health (DCH)"
2734,Dr. Shilpi Malhotra,Dentist,17.0,Delhi,Dwarka Sector 12,94,15.0,500.0,BDS
2735,Dr. Sanjiv Kalra,Dentist,45.0,Delhi,Defence Colony,92,50.0,1000.0,BDS
2736,Dr. Vikram Gagneja,Pediatrician,18.0,Delhi,Dwarka Sector 6,98,20.0,900.0,"MBBS, DNB - Paediatrics, Post Doctoral fellowship in Pediatric Critical Care Medicine"
2737,Dr. Simrandeep Kaur,Gynecologist/Obstetrician,16.0,Delhi,Moti Nagar,100,18.0,1200.0,"MBBS, MD - Obstetrics & Gynaecology"
2739,Dr. Ritesh,Dentist,17.0,Delhi,Vasant Kunj,99,111.0,500.0,BDS
2740,Dr. Parag Gupta,Urologist,24.0,Delhi,Janakpuri,93,287.0,800.0,"MBBS, MS - General Surgery, MCh - Urology"
2741,Dr. Vimal Sharma   (Physiotherapist),Physiotherapist,16.0,Delhi,Gulmohar Park,98,51.0,1500.0,BPTh/BPT
2742,Dr. Sandeep Arora,Ear-Nose-Throat (ENT) Specialist,12.0,Delhi,Saket,100,39.0,1200.0,"MBBS, DNB - ENT, MS - ENT, MNAMS - Otorhinolaryngology"
2744,Dr. Poonam Valecha,Dentist,22.0,Delhi,Rohini,100,129.0,500.0,BDS
2745,Dr. Aashwiin Miglani,Dentist,10.0,Delhi,Kirti Nagar,100,77.0,500.0,"MDS - Periodontics, BDS, Fellowship in Oral implantlogy"
2746,Dr. Manav Kalra,Dentist,14.0,Delhi,Defence Colony,95,197.0,1000.0,"MDS - Prosthodontist And Crown Bridge, Certificate of Oral Implantology, BDS"
2747,Ms. Neha Gupta,Psychologist,13.0,Delhi,Vijaynagar,100,18.0,1500.0,"MA - Clinical Psychology, BA - Psychology, Post Graduate Diploma in Rehabilitation Psychology"
2748,Dr. Shivani Sachdev Gour,Gynecologist/Obstetrician,17.0,Delhi,Greater Kailash Part 1,60,13.0,1000.0,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology"
2750,Dr. Bithika Bhattacharya,Gynecologist/Obstetrician,37.0,Delhi,Saket,76,11.0,1200.0,"MBBS, MD - Obstetrics & Gynaecology"
2751,Dr. Ashish Chopra,Dentist,20.0,Delhi,Ramesh Nagar,99,100.0,400.0,"BDS, MDS - Orthodontics"
2752,Dr. Mani Kapur,Gynecologist/Obstetrician,23.0,Delhi,Vikas Puri,96,256.0,500.0,"MBBS, MD - Obstetrics & Gynaecology, DGO"
2754,Dr. Sharad Mishra,Plastic Surgeon,17.0,Delhi,Karol Bagh,83,8.0,500.0,"MBBS, MS - General Surgery, MCh - Plastic Surgery"
2755,Dr. Divya Chowdhry,Dermatologist,14.0,Delhi,Pusa Road,57,3.0,1300.0,"MBBS, MD - Dermatology , Venereology & Leprosy"
2756,Dr. Saurabh Verma,Spine And Pain Specialist,17.0,Delhi,Dwarka Sector 6,95,45.0,1100.0,"FNB - Spine Surgery, MS - Orthopaedics, Diploma in Anesthesiology, MBBS"
2757,Dr. Amit Baranwal,Dentist,23.0,Delhi,Dwarka Sector 6,92,30.0,500.0,BDS
2758,Dr. Aloy J Mukherjee,Laparoscopic Surgeon,25.0,Delhi,Sarita Vihar,100,2.0,1500.0,"MBBS, MS - General Surgery"
2759,Dr. Rajesh Kumar,Psychiatrist,14.0,Delhi,Patparganj,93,19.0,1000.0,"MBBS, M.D. (Psychiatry)"
2760,Dr. Kashish Kalra,Dermatologist,15.0,Delhi,Saket,96,16.0,1000.0,"MD - Dermatology , Venereology & Leprosy, MBBS"
2761,Dr. Meetu Bansal,Ophthalmologist,23.0,Delhi,Malviya Nagar,95,62.0,650.0,"MBBS, DO"
2762,Dr. R.C Upadhyaya,Homoeopath,35.0,Delhi,Vasundhra Enclave,92,77.0,1300.0,DHMS (Diploma in Homeopathic Medicine and Surgery)
2763,Dr. Sanjay Gogoi,Urologist,24.0,Delhi,Dwarka Sector 6,83,16.0,1100.0,"MBBS, MS - General Surgery, MCh - Urology/Genito-Urinary Surgery, DNB - Urology/Genito - Urinary Surgery, MNAMS - Urology"
2764,Dr. Pranshu Tripathi,Dentist,12.0,Delhi,Dwarka Sector 12,100,12.0,500.0,"BDS, MDS - Conservative Dentistry "
2765,Dr. Manjit Singh Paul,Gastroenterologist,42.0,Delhi,Shalimar Bagh,94,24.0,1200.0,"MBBS, MD - Medicine, DM - Gastroenterology"
2766,Dr. Ajay Arora,Dentist,21.0,Delhi,Rohini Sector 7,96,38.0,300.0,BDS
2767,Dr. Shalini Chaudhry,Gynecologist/Obstetrician,25.0,Delhi,Dwarka,91,90.0,700.0,"MBBS, DGO"
2768,Dr. Adiba Kauser,Dentist,15.0,Delhi,Zakir Nagar,96,47.0,200.0,BDS
2769,Dr. Kapil Garella,Dentist,26.0,Delhi,Paschim Vihar,100,261.0,400.0,BDS
2770,Dr. Bhupesh Budhiraja,Dentist,26.0,Delhi,Mayur Vihar Ph-II,75,39.0,800.0,BDS
2771,Dr. Rahul Sharma,Orthopedist,13.0,Delhi,Saket,96,75.0,1200.0,"MBBS, DNB - Orthopedics/Orthopedic Surgery"
2772,Dr. Shishta Nadda Basu,Gynecologist/Obstetrician,42.0,Delhi,Shalimar Bagh,100,1.0,1000.0,"MBBS, MS - Obstetrics & Gynaecology"
2773,Dr. Anshika Mitra   (Physiotherapist),Physiotherapist,14.0,Delhi,Rohini,98,72.0,400.0,"BPTh/BPT, MPT/MPTh - Sports Medicine"
2774,Dr. Vineet Kumar Surana,Endocrinologist,12.0,Delhi,Dwarka Sector 6,96,33.0,1100.0,"MBBS, DM - Endocrinology, MD - Pediatrics"
2775,Dr. Ranendra Chaudhry,General Surgeon,52.0,Delhi,Dwarka Sector 12,100,1.0,800.0,"MBBS, MS - General Surgery"
2776,Dr. Jitender Dabas,Dentist,13.0,Delhi,Dwarka Sector 6,100,4.0,500.0,"MDS - Oral & Maxillofacial Surgery, BDS"
2777,Dr. S K Singh,Ayurveda,36.0,Delhi,Rohini,89,469.0,1500.0,"BAMS, MS - Ayurvedic General Surgery"
2778,Dr. Surya Prakash Bharadwaj,Dentist,17.0,Delhi,Dwarka,99,486.0,500.0,"BDS, MDS - Oral & Maxillofacial Surgery"
2779,Dr. Laxman Vekaria,Ophthalmologist,11.0,Delhi,Janakpuri,100,3.0,500.0,"MBBS, MD - Ophthalmology"
2780,Dr. Shailendra Lalwani,Gastroenterologist,21.0,Delhi,Dwarka Sector 6,80,4.0,1100.0,"MBBS, MS - General Surgery, DNB - Surgical Gastroenterology"
2782,Dr. Arvind Gautam,Psychiatrist,16.0,Delhi,Dwarka Sector 6,98,33.0,1500.0,"MBBS, DNB - Psychiatry"
2783,Dr. Neeta Kejriwal,Pediatrician,24.0,Delhi,Dwarka Sector 6,100,1.0,900.0,"MBBS, MD - Pediatrics"
2784,Dr. Harmesh Kapoor,Orthopedist,26.0,Delhi,Paschim Vihar,95,26.0,800.0,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery"
2785,Dr. Vineet Narula,Ear-Nose-Throat (ENT) Specialist,15.0,Delhi,Saket,91,33.0,1300.0,"MBBS, MS - ENT"
2786,Dr. Vishakha Gupta,Dentist,19.0,Delhi,Hari Nagar,99,41.0,500.0,BDS
2790,Dr. Vipin Kumar,Sexologist,39.0,Delhi,Patel Nagar East,98,71.0,50.0,BAMS
2791,Dr. Indira Mohan,Ophthalmologist,34.0,Delhi,Lajpat Nagar,92,5.0,1800.0,"MBBS, DOMS"
2792,Dr. Rajnish Sethi,Orthopedist,20.0,Delhi,Dwarka Sector 8,97,42.0,800.0,"MBBS, DNB - Orthopedics/Orthopedic Surgery"
2793,Dr. Rakesh Gupta,Ayurveda,20.0,Delhi,Rohini,97,174.0,500.0,BAMS
2794,Dr. Ruchi Gupta,Ayurveda,21.0,Delhi,Rohini,88,32.0,500.0,BAMS
2795,Dr. Seema Sharma,Gynecologist/Obstetrician,28.0,Delhi,Rajouri Garden,96,344.0,1000.0,"MBBS, DGO, MD - Physiology"
2796,Dr. Arpit Agrawal,Ear-Nose-Throat (ENT) Specialist,14.0,Delhi,Rohini Sector 14,99,86.0,600.0,"MBBS, MS - ENT"
2797,Dr. Satvinder Kapoor,Pediatrician,29.0,Delhi,Shalimar Bagh,90,7.0,1000.0,"MBBS, DNB - Paediatrics"
2799,Dr. Kanul Chawla Kapoor,Dentist,13.0,Delhi,Mayur Vihar Ph-II,99,96.0,300.0,BDS
2800,Dr. V K Sahni,Orthopedist,38.0,Delhi,Pitampura,96,149.0,900.0,"MBBS, MS - Orthopaedics"
2801,Dr. Sheetal Sachdeva,Gynecologist/Obstetrician,21.0,Delhi,Pitampura,98,227.0,800.0,"MBBS, DGO, DNB - Obstetrics & Gynecology"
2803,Dr. Palash Gupta,Orthopedist,27.0,Delhi,Shalimar Bagh,72,14.0,1000.0,"MBBS, MS - Orthopaedics"
2805,Dr. Ishita Anand,Ophthalmologist,13.0,Delhi,Malviya Nagar,95,38.0,650.0,"MBBS, DNB - Ophthalmology"
2806,Dr. D.K. Das,Orthopedist,26.0,Delhi,CR Park,83,45.0,1200.0,"MBBS, MS - Orthopaedics"
2808,Dr. Mehak Gupta,Dentist,13.0,Delhi,Vasant Kunj,100,62.0,500.0,BDS
2810,Dr. Sandeep Taneja,Pediatrician,25.0,Delhi,Janakpuri,97,19.0,800.0,"MBBS, Diploma in Child Health (DCH), DNB - Paediatrics"
2812,Dr. Gagan Khanna,Dentist,18.0,Delhi,Janakpuri,100,64.0,500.0,"BDS, MDS - Prosthodontist And Crown Bridge"
2814,Dr. Shailender Kumar Jain,General Surgeon,27.0,Delhi,Dwarka,83,28.0,500.0,"MBBS, MS - General Surgery"
2818,Dr. Vineeta Taneja,Internal Medicine,32.0,Delhi,Shalimar Bagh,60,3.0,900.0,"MBBS, MD - Medicine"
2819,Dr. Ajay Kumar Grover,Homoeopath,30.0,Delhi,Old Rajendra Nagar,100,5.0,1500.0,BHMS
2820,Dr. Surbhi Sharma   (Physiotherapist),Physiotherapist,17.0,Delhi,Vasant Kunj,98,27.0,500.0,BPTh/BPT
2821,Dr. Swati Bajaj,Dentist,11.0,Delhi,Kamla Nagar,100,5.0,500.0,"MDS - Prosthodontist And Crown Bridge, BDS"
2822,Dr. Sugeeta Mutreja,Ayurveda,22.0,Delhi,Dwarka,99,155.0,1000.0,"BAMS, DNHE"
2823,Dr. Ajit Singh Narula,Nephrologist,45.0,Delhi,Okhla,83,2.0,1500.0,"MBBS, MD - General Medicine, DM - Nephrology"
2826,Dr. Ashish Chopra,Orthopedist,10.0,Delhi,East Of Kailash,100,15.0,600.0,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, MNAMS - Orthopaedics"
2828,Dr. Bhavna Mangla,Dermatologist,20.0,Delhi,Pitampura,99,233.0,1000.0,"MBBS, DVD"
2829,Dr. Priyanka Jain,Dentist,10.0,Delhi,Rohini Sector 24,99,42.0,200.0,BDS
2831,Dr. Anil Kansal,Neurosurgeon,28.0,Delhi,Shalimar Bagh,76,10.0,1500.0,"MBBS, MS - General Surgery, MCh - Neuro Surgery"
2832,Dr. Lt.Col. Preeti Tahlan Arora,Dentist,21.0,Delhi,Malviya Nagar,100,59.0,500.0,BDS
2833,Dr. Purva Shrivastava,Dentist,11.0,Delhi,Paschim Vihar,100,15.0,300.0,"BDS, MDS - Conservative Dentistry & Endodontics"
2834,Dr. Jasleen Kaur Malhotra,Gynecologist/Obstetrician,23.0,Delhi,Dwarka,98,382.0,600.0,"MBBS, DGO, DNB - Obstetrics & Gynecology"
2835,Dr. Sudhansu Sekhar Parida,Cardiologist,17.0,Delhi,Shalimar Bagh,95,13.0,800.0,"MBBS, MD - General Medicine, DM - Cardiology"
2836,Dr. Sreenita Chowdhury,Dentist,14.0,Delhi,Greater Kailash Part 2,99,136.0,700.0,"BDS, MDS - Paedodontics And Preventive Dentistry"
2837,Dr. Kanu Verma,Dermatologist,20.0,Delhi,Dwarka,94,74.0,1000.0,"MBBS, MD - Dermatology"
2839,Dr. Gayatri Soin,Dentist,22.0,Delhi,Old Rajendra Nagar,98,318.0,700.0,"BDS, MDS - Conservative Dentistry "
2840,Dr. Praveen Tittal,Orthopedist,22.0,Delhi,Dwarka Sector 6,96,25.0,700.0,"MS - Orthopaedics, MBBS"
2841,Dr. Payal Chaudhary,Gynecologist/Obstetrician,22.0,Delhi,Malviya Nagar,99,35.0,1200.0,"MBBS, MD - Obstetrics & Gynaecology"
2843,Dr. Abhimanyu Sharma,Dentist,14.0,Delhi,Vasundhra Enclave,100,14.0,500.0,"MDS - Oral & Maxillofacial Surgery, BDS"
2844,Dr. Navin Sakhuja,Ophthalmologist,36.0,Delhi,Panchsheel Park,99,33.0,2000.0,"MD - Ophthalmology, DNB - Ophthalmology, MBBS"
2846,Dr. Sheenam Goyal,Psychiatrist,10.0,Delhi,Paschim Vihar,88,15.0,1500.0,"MBBS, M.D. (Psychiatry)"
2847,Dr. Aastha Gupta,Endocrinologist,14.0,Delhi,Kamla Nagar,98,51.0,1200.0,"MBBS, MD - General Medicine, Post Graduate Diploma in Endocrinology"
2848,Dr. Aarushi Dogra,Dentist,10.0,Delhi,Dwarka Sector 7,100,28.0,400.0,"BDS, MDS - Conservative Dentistry & Endodontics"
2849,Dr. Sufla Saxena,Pediatrician,20.0,Delhi,Dwarka Sector 6,100,10.0,1100.0,"MBBS, Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh)"
2850,Dr. Sufla Saxena,Pediatrician,20.0,Delhi,Dwarka Sector 6,100,10.0,1100.0,"MBBS, Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh)"
2852,Dr. Abhishek Bhardwaj,Dentist,16.0,Delhi,South Extension 1,98,109.0,800.0,"MDS - Oral & Maxillofacial Surgery, BDS"
2853,Dr. Manoj Kumar,Gastroenterologist,35.0,Delhi,Saket,50,32.0,1000.0,"MBBS, DM - Gastroenterology, MD - Pediatrics"
2854,Dr. Anurag Saxena,Neurosurgeon,18.0,Delhi,Dwarka Sector 6,100,4.0,1100.0,"MBBS, MCh - Neuro Surgery, FRCS - Neurosurgery, MS - General Surgery"
2855,Dr. Eisha Kathuria,Dentist,19.0,Delhi,Tagore Garden,96,133.0,800.0,"BDS, MDS - Prosthodontist And Crown Bridge"
2856,Dr. Harsh Priyankar,Dentist,16.0,Delhi,Kingsway Camp,100,24.0,500.0,BDS
2857,Dr. Namrata Ghai,Dermatologist,21.0,Delhi,Bali Nagar,92,39.0,1000.0,"MBBS, DDVL"
2859,Dr. Swati Mehrotra,Gynecologist/Obstetrician,11.0,Delhi,Naraina Vihar,100,20.0,600.0,"MBBS, DNB - Obstetrics & Gynecology"
2860,Dr. Swati Mehrotra,Gynecologist/Obstetrician,11.0,Delhi,Naraina Vihar,100,20.0,600.0,"MBBS, DNB - Obstetrics & Gynecology"
2862,Dr. Sowjanya Aggarwal,Gynecologist/Obstetrician,18.0,Delhi,Patparganj,100,4.0,1000.0,"MBBS, MS - Obstetrics & Gynaecology"
2863,Dr. Nidhi Kumar   (Physiotherapist),Physiotherapist,17.0,Delhi,Rajouri Garden,99,65.0,800.0,"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy"
2864,Dr. Anurag Puri,Urologist,16.0,Delhi,Vasant Kunj,94,19.0,1000.0,"MBBS, MS - General Surgery, MCh - Urology"
2865,Dr. Parul Kohli,Dentist,15.0,Delhi,Gujranwala Town,100,87.0,500.0,BDS
2866,Dr. Pratima Grover,Homoeopath,37.0,Delhi,Mayur Vihar Ph-I,100,35.0,500.0,BHMS
2867,Dr. Ashok Sarin,Nephrologist,52.0,Delhi,Safdarjung Development Area,92,55.0,2000.0,"MBBS, MD - Medicine,  FRCP"
2868,Dr. Shikha Goel,Dentist,16.0,Delhi,Malviya Nagar,98,304.0,500.0,"BDS, MDS - Conservative Dentistry & Endodontics"
2869,Dr. Anurag Tandon,Ear-Nose-Throat (ENT) Specialist,33.0,Delhi,Patparganj,57,27.0,1000.0,"MBBS, Diploma in Otorhinolaryngology (DLO), MS - ENT"
